PricePerSqFt,PropertyAge,ValuePerAcre,BuildingToLandRatio,LastSaleAge,IsMispriced,BathBedRatio,NeighborhoodMedianValue,ZipMedianValue,GeoCluster,LuxuryIndicator,BuildingValueShare
129.681592039801,9,2005076.923076923,3.0606306081754737,3201,False,0.6666666666666666,298506.0,299999.0,33,0,0.7537328320417402
120.67848484848484,25,926137.2093023256,2.6683651112311346,3421,False,0.875,270061.0,270130.5,33,1,0.6575046642845126
176.8519191460368,9,1899217.0731707318,2.7898640617457606,2316,True,0.8,298506.0,299999.0,33,1,0.6902690325538509
124.91354996934396,26,1072284.2105263157,2.3681111029573643,3071,False,0.6666666666666666,213112.5,299999.0,33,1,0.6335761335859503
120.74027777777778,24,1534111.7647058822,2.9596871137598835,7835,True,0.75,298506.0,299999.0,33,1,0.670278643706456
138.93491986401165,9,1682747.0588235294,2.744185437744591,1885,True,1.25,298506.0,299999.0,33,0,0.7329192112337319
141.69620253164558,33,1179908.1081081082,2.9536289122194215,12176,True,0.875,270061.0,270130.5,33,1,0.6817961087212472
135.99814643188137,38,667009.0909090909,1.8768288712201577,1749,True,0.625,270061.0,270130.5,33,1,0.6088611304193755
103.1170928667564,16,1802729.4117647058,2.7195844256723953,1892,False,0.6,298506.0,299999.0,33,0,0.7311527618252063
99.53529153879877,31,1032000.0,2.767807108096151,11019,True,0.5,270061.0,270130.5,33,1,0.6613284002818887
104.35733157199472,23,1436336.3636363635,2.6124334087843244,2576,True,0.5,298506.0,299999.0,33,0,0.7231782881953455
116.69214162348878,27,1589758.8235294116,3.527033241965452,3600,False,0.75,213112.5,299999.0,33,1,0.709415782638136
111.78344895936571,23,902316.0,1.5794312373503483,3894,False,0.625,298506.0,299999.0,33,0,0.612317635950155
108.69639584605987,25,988533.3333333334,2.8110087813236238,3603,False,0.6666666666666666,213112.5,299999.0,33,0,0.7376022839672691
109.58666666666667,24,796610.7692307692,2.676745372450184,2021,True,1.125,441202.0,299999.0,33,1,0.6789243661125886
108.29028213166144,28,863615.0,2.5400930791841096,1661,True,0.75,270061.0,270130.5,33,1,0.6604244947111849
96.88313725490197,18,2470520.0,4.525407049561639,1693,True,0.875,298506.0,299999.0,33,0,0.8190178585884753
102.98754519887505,30,1025344.0,2.6897742975587287,5656,True,0.6,270061.0,270130.5,33,0,0.7289807128144311
106.15495867768595,22,1141755.5555555555,2.2906076876274244,3183,False,0.625,298506.0,299999.0,33,0,0.6961047639437643
121.63911704312115,11,1822715.3846153845,2.766599373698517,1764,False,0.75,298506.0,299999.0,33,0,0.7345085312277119
195.2582943665108,8,2828725.806451613,4.410117728256108,2623,False,1.0,298506.0,299999.0,33,1,0.7578278148716223
127.26628895184136,20,1321323.5294117646,2.896055180233382,2773,True,1.0,298506.0,299999.0,33,1,0.6822570951585977
129.85839598997492,8,1973847.6190476192,2.997272554284627,2655,True,0.75,298506.0,299999.0,33,1,0.6840012737992994
131.4970247416223,23,839740.0,2.4026102610261026,6116,True,0.6,441202.0,299999.0,33,1,0.6357443970752852
104.69745069745069,20,1554757.1428571427,2.9451543327352145,6029,False,0.625,298506.0,299999.0,33,0,0.7465244916523481
146.0729433272395,11,2159510.810810811,3.3351690076344727,2014,True,1.0,298506.0,299999.0,33,1,0.7200579710870455
147.39883720930231,24,874227.5862068966,1.81694246866986,2011,False,0.6666666666666666,213112.5,299999.0,33,1,0.5924560005679891
94.58430232558139,19,1446088.888888889,3.7998435695929085,2233,True,0.625,298506.0,299999.0,33,1,0.7838921842825092
118.50201207243461,11,1606240.9090909092,2.514505654072225,2386,True,1.0,298506.0,299999.0,33,0,0.7154649619523846
119.38578329882678,23,1017588.2352941176,2.611180694722779,6313,False,0.6666666666666666,213112.5,299999.0,33,0,0.7230822590901208
116.43192948090108,24,1698242.857142857,3.9796109240553683,4762,False,0.6666666666666666,270061.0,270130.5,33,1,0.7158659791212766
96.88313725490197,18,2470520.0,4.525407049561639,2612,False,0.875,298506.0,299999.0,33,0,0.8190178585884753
154.53524283935243,10,2139513.7931034486,3.5060079278272944,3330,True,1.25,298506.0,299999.0,33,1,0.7284445869912436
156.10351288056205,19,1709133.3333333333,2.5415098567595362,2561,False,0.8,298506.0,299999.0,33,1,0.6636021855431302
106.4217791411043,19,1486864.2857142857,3.312072751377553,6881,True,0.6666666666666666,298506.0,299999.0,33,0,0.7680929665018904
104.33065595716198,25,1298916.6666666667,2.7947656725502132,7483,False,0.5,298506.0,299999.0,33,0,0.7364791172130621
128.98277608915907,33,771551.5151515151,1.909551319573461,8616,True,0.5,270061.0,270130.5,33,1,0.5893830612854069
129.1029535864979,26,927193.9393939393,3.1306694821996848,2710,False,0.875,270061.0,270130.5,33,1,0.6880486577290881
109.53646237393328,20,1176604.1666666667,2.1477827547592385,7188,False,0.6666666666666666,298506.0,299999.0,33,1,0.6792039237211608
110.50790349417638,13,1897578.5714285714,3.0192806649576633,4604,False,0.6,298506.0,299999.0,33,1,0.7315187400484076
130.98335974643422,26,1502736.3636363635,2.9516856288994915,4325,False,0.6666666666666666,298506.0,299999.0,33,1,0.6811513541962844
157.14236509758896,22,1610247.0588235294,3.1268418366506974,3502,True,0.75,298506.0,299999.0,33,1,0.6938193627576331
131.98389458272328,9,1931678.5714285711,3.106771347435878,3107,True,0.8333333333333334,298506.0,299999.0,33,0,0.7564997134246677
89.50387972841901,23,1230380.0,3.7516026878813626,2430,True,0.6666666666666666,270061.0,270130.5,33,0,0.7895446935093223
103.36316568047337,30,776372.2222222222,2.379649732233319,10015,True,0.75,270061.0,270130.5,33,1,0.6470657688537143
104.29916997473836,11,1806331.25,3.032637878957378,3785,True,0.8333333333333334,298506.0,299999.0,33,1,0.7503814707296904
125.36270248913473,25,1220357.6923076923,3.003955191507821,8790,True,0.75,298506.0,299999.0,33,1,0.742039692019679
110.12014314928426,11,2153950.0,3.4734164070612668,3984,False,0.6666666666666666,298506.0,299999.0,33,0,0.7764572065275425
106.93118279569893,24,1243075.0,2.5763327559661278,3905,True,0.6666666666666666,298506.0,299999.0,33,1,0.7179306692409281
101.9798527702441,21,1548294.1176470588,3.0798272151701336,7608,False,0.6,298506.0,299999.0,33,1,0.7503400326735307
171.85322098396304,18,1239701.9607843137,2.424353302574929,1856,True,1.0,298506.0,299999.0,33,1,0.646595956017259
99.82249240121581,23,1492800.0,2.868450810403317,3016,False,0.8333333333333334,298506.0,299999.0,33,0,0.7414985871577512
138.20506912442397,27,645949.2307692308,2.094170771756979,2875,True,0.75,441202.0,299999.0,33,1,0.607501899411004
104.5081001472754,25,1290200.0,2.703874587112672,7326,True,0.5,298506.0,299999.0,33,1,0.7267513141021125
127.6267864434463,7,1953487.5,3.171834332163212,2263,True,1.25,298506.0,299999.0,33,0,0.7602972888231944
104.78866855524079,9,2642171.428571428,4.464945250073987,3016,False,0.9,298506.0,299999.0,33,1,0.8157278645270124
121.1997600479904,23,1496592.5925925926,3.209299605516391,5117,False,1.0,298506.0,299999.0,33,1,0.7469436745198971
122.11071967790639,8,1386480.0,2.1870382167696683,2533,True,0.6666666666666666,298506.0,299999.0,33,0,0.6862290528120544
120.99624060150376,31,956851.3513513514,2.2168828490912484,7555,True,0.75,270061.0,270130.5,33,1,0.6377166099396953
141.4608607251779,28,818531.3725490196,1.9416272061988809,10258,True,0.75,441202.0,299999.0,33,1,0.594254175939212
123.3720296065446,12,1583480.0,2.2594529455901413,4100,False,0.625,298506.0,299999.0,33,1,0.6275608154192033
101.07539984767708,29,983051.8518518518,2.7031785889269964,10441,True,0.75,270061.0,270130.5,33,1,0.6651621556453071
99.83585164835165,25,1321463.6363636365,2.5257212416311625,6468,True,0.5,298506.0,299999.0,33,1,0.7136989976678751
84.61814345991561,23,1336966.6666666667,3.468873987147248,2463,True,0.6666666666666666,213112.5,299999.0,33,1,0.7738350494901394
102.36312849162012,12,1954453.3333333335,3.354842543077837,2346,True,0.625,298506.0,299999.0,33,0,0.7703705725045026
103.56222943722943,32,736088.4615384615,2.1125260213374966,2519,True,0.6666666666666666,270061.0,270130.5,33,0,0.6787175454455202
99.38288288288288,12,2206300.0,3.845622441848857,2721,True,0.8333333333333334,298506.0,299999.0,33,0,0.7936281639767113
115.27420901246404,24,1093009.0909090908,2.1100508572327374,3115,False,0.6666666666666666,298506.0,299999.0,33,1,0.6694612870224818
103.96358169061142,10,2222592.857142857,3.7491300366300364,3536,False,0.7,298506.0,299999.0,33,0,0.7894351192140454
112.35524193548387,22,1466531.5789473683,2.8665591397849464,7623,True,0.625,298506.0,299999.0,33,1,0.6697255608471115
126.90325271059216,13,1383245.4545454546,2.1827125493224444,2731,False,0.75,298506.0,299999.0,33,1,0.6780299296121769
120.53540903540903,24,1880352.380952381,3.5628841813897236,8448,True,0.75,298506.0,299999.0,33,1,0.723658686061883
91.4242527173913,24,1281680.9523809524,3.4754322035308407,3501,True,0.75,213112.5,299999.0,33,1,0.7760270180900826
121.65245043022821,30,1121300.0,3.1664944903581267,10685,True,0.75,270061.0,270130.5,33,1,0.6786826866598806
141.4819581705355,25,1619968.4210526315,3.4159369256668057,1650,True,0.8,298506.0,299999.0,33,1,0.7185926301357402
105.55286343612335,22,1064911.1111111112,3.076323586242432,6559,True,0.6666666666666666,213112.5,299999.0,33,1,0.7475271801506647
103.85673722250904,12,1915909.5238095238,3.1024301866535446,2849,True,0.875,298506.0,299999.0,33,1,0.6894897611727365
105.15503432494279,25,1312935.714285714,3.557679860592482,6438,True,0.5,213112.5,299999.0,33,1,0.7774942740097165
114.09536082474227,15,1660087.5,2.7152968164270126,5187,False,0.5,298506.0,299999.0,33,0,0.7308425007717967
112.81444759206799,30,796470.0,2.055689764780674,1857,True,0.5,270061.0,270130.5,33,1,0.6089871558250781
119.80461073318216,9,1864723.5294117646,3.1099956807978746,2711,False,1.25,298506.0,299999.0,33,1,0.7495607297091825
128.4876269035533,21,809986.0,2.782658875395109,2801,True,0.75,441202.0,299999.0,33,1,0.660813890610455
112.32435033686237,12,1591431.8181818181,2.6496163949464204,2756,True,1.0,298506.0,299999.0,33,0,0.7259986004598489
92.33053435114503,13,2419060.0,4.024008307372793,4527,False,0.8333333333333334,298506.0,299999.0,33,0,0.8009557431398974
113.04641909814323,30,1162322.7272727273,3.114371874080612,7196,False,0.6,270061.0,270130.5,33,1,0.6623571140858234
120.10095011876484,32,892279.4117647058,2.20298709295727,4502,False,0.875,270061.0,270130.5,33,1,0.601427276473012
99.6773605541378,28,1093660.0,3.070394083052311,7538,False,0.75,270061.0,270130.5,33,1,0.689318435345537
139.10916121356337,25,1140695.1219512196,3.517322691819336,2080,True,0.75,270061.0,270130.5,33,1,0.7048483487817655
125.99150943396226,13,1430903.5714285714,2.130257384074521,3425,True,0.75,298506.0,299999.0,33,1,0.6215902539104912
165.8226008519168,12,1504086.3636363635,2.341827863507933,2266,False,0.875,298506.0,299999.0,33,1,0.6512410131188067
113.18428184281842,25,1193285.714285714,3.1506099078914613,6218,True,0.6666666666666666,213112.5,299999.0,33,1,0.757572129773734
101.03030303030303,22,1403789.4736842106,3.7135753267269855,7719,False,0.75,298506.0,299999.0,33,1,0.7755736352729454
103.90627763041556,8,2350360.0,4.060632159159418,2010,True,0.8,298506.0,299999.0,33,0,0.8023962286628431
127.40788662969808,28,725554.3859649124,2.2457108883981656,8860,True,0.75,441202.0,299999.0,33,1,0.6393417253836147
116.20080912100036,22,1662894.7368421052,2.7871278609533645,2682,True,0.75,298506.0,299999.0,33,1,0.6663965817376167
116.67925407925408,33,962603.8461538461,3.0048164623803886,1925,True,0.5,270061.0,270130.5,33,0,0.7503006668611178
132.27959697733,21,1500428.5714285714,3.1020644414431797,3899,False,0.8,298506.0,299999.0,33,1,0.6888603256212511
96.4155069582505,23,1212425.0,3.0498351863232585,8134,False,0.5,213112.5,299999.0,33,1,0.7504106783237451
118.09675967596759,23,1312055.0,2.839455823720973,7516,True,0.5,213112.5,299999.0,33,1,0.7110677524951317
138.81285020545386,31,952825.641025641,3.070424721489212,2427,False,0.75,270061.0,270130.5,33,1,0.6919903552725766
148.13288396726048,9,2797018.1818181816,4.819738704186066,2106,True,0.875,298506.0,299999.0,33,1,0.7637874099690579
111.78704896907216,20,1445779.1666666667,2.503796770816113,2345,False,0.75,298506.0,299999.0,33,1,0.6547276987322291
104.21678321678321,10,1916099.9999999998,3.0942307692307693,3610,False,0.75,298506.0,299999.0,33,0,0.755753875058713
152.00805369127517,10,1665382.3529411764,3.1197101769097797,3529,False,0.7,298506.0,299999.0,33,1,0.7490048213623439
120.89490445859873,26,1047200.0000000001,3.22660739127805,4957,True,0.625,213112.5,299999.0,33,1,0.7026355996944232
112.26744186046511,13,1689625.0,2.7021719481800006,4478,False,0.5,298506.0,299999.0,33,0,0.729888288821484
123.60195872682756,25,1308807.4074074074,2.633095607235142,2743,False,0.75,298506.0,299999.0,33,1,0.7209050931297364
161.03288314738697,25,602723.0769230769,1.7186537094098127,9407,True,0.75,441202.0,299999.0,33,1,0.5023683721133756
100.0288906009245,30,1129021.7391304348,3.1924242424242424,9170,True,0.75,270061.0,270130.5,33,1,0.6896890343698854
119.11830742659758,27,1253990.9090909092,2.992133227597145,2281,True,0.5,213112.5,299999.0,33,1,0.6838312587448074
117.30565229038307,26,768249.1228070176,2.6007290729072907,2455,True,0.875,441202.0,299999.0,33,1,0.6598302816611936
113.47209000432713,12,1456855.5555555555,2.3286874841330287,4268,False,0.625,298506.0,299999.0,33,0,0.6995812899929071
93.78182437031994,10,2504827.272727273,4.231667489461892,3463,True,0.6,298506.0,299999.0,33,0,0.8088563537315221
171.31260894828588,17,1684737.142857143,2.4194808134928123,2038,False,0.75,298506.0,299999.0,33,1,0.6524816079829325
99.86905975933102,26,960113.725490196,3.4333823529411767,7527,False,0.6666666666666666,441202.0,299999.0,33,1,0.7152032643191779
112.6921568627451,23,1642085.714285714,3.0578342756310994,2388,True,0.5,298506.0,299999.0,33,1,0.7387207906321229
106.57688113413305,33,1149776.4705882352,3.004002287021155,8332,False,0.6666666666666666,270061.0,270130.5,33,1,0.6451177210915676
105.08963585434174,19,1500680.0,3.3247167887984923,6750,True,0.5,298506.0,299999.0,33,1,0.7679274284546561
121.8109987357775,23,741173.0769230769,2.181420458297563,4942,False,1.0,213112.5,299999.0,33,0,0.6856749954593809
115.89256619144602,14,1750869.2307692308,2.8743775541742504,2707,False,0.8333333333333334,298506.0,299999.0,33,1,0.7354500841340346
104.61119293078056,25,1014728.5714285714,2.5156754608237692,8780,False,0.5,298506.0,299999.0,33,1,0.712829609607073
99.81866340668297,21,1440911.7647058822,3.430039237156675,7531,False,0.6,298506.0,299999.0,33,1,0.7672797044355085
123.7301724137931,16,1594744.4444444445,2.336014038839239,5557,False,0.875,298506.0,299999.0,33,0,0.7002410696245306
102.43103448275862,21,1107186.3636363635,3.0136600316372264,2773,True,0.625,298506.0,299999.0,33,0,0.7508508463303788
147.41584158415841,14,1344812.9032258065,1.8712343394077449,5028,False,0.5,298506.0,299999.0,33,1,0.630549398885083
181.6937441643324,10,1945940.0,3.120877937738403,1798,True,0.75,298506.0,299999.0,33,1,0.6951464759105282
112.67434210526316,17,2055180.0,3.876488919119857,1926,True,0.75,298506.0,299999.0,33,0,0.7949344258572647
124.58412787436905,22,871111.7647058823,2.5834383438343833,2511,True,0.875,441202.0,299999.0,33,1,0.6460529366349516
141.17165295437547,30,1258310.0,3.7393721476974138,4548,False,0.75,270061.0,270130.5,33,1,0.7162887788647736
96.71407784648963,28,1155943.4782608696,2.5616941010035514,2574,True,0.875,270061.0,270130.5,33,1,0.6538381972941358
126.17716651878142,28,836480.3921568628,2.774421568627451,2947,False,1.0,441202.0,299999.0,33,1,0.6633560319264894
112.62260301917584,33,690095.0,2.0042165668662673,11080,True,0.75,270061.0,270130.5,33,1,0.5820140705265218
115.12056737588652,19,1328072.7272727273,2.6598928598375293,5360,False,0.6666666666666666,298506.0,299999.0,33,1,0.7239472099008817
119.81479481641469,31,1056652.380952381,1.9995709535557225,5747,False,0.6666666666666666,270061.0,270130.5,33,1,0.5880836604370496
144.79005847953218,28,515814.5833333334,1.5242225369756957,9154,True,0.875,441202.0,299999.0,33,1,0.545474189287979
112.87372618520159,25,1107634.7826086956,2.669801833776989,8192,False,0.75,298506.0,299999.0,33,1,0.7086467050825104
106.43791722296395,22,1449490.9090909092,3.1481151365805067,2605,False,0.6666666666666666,298506.0,299999.0,33,1,0.7531672562153483
138.01604938271606,24,1458169.5652173914,3.3623066674390314,2294,True,0.75,298506.0,299999.0,33,1,0.6922735174235716
95.80955476113097,20,1474030.0,3.3122988707506873,2954,True,0.75,298506.0,299999.0,33,0,0.7681051267613278
99.23348971490437,33,1057600.0,2.8151044489524133,4264,False,0.75,270061.0,270130.5,33,1,0.6611158792040033
98.60480841472577,20,1381505.2631578948,3.1152971794992395,3330,True,0.4,298506.0,299999.0,33,0,0.7570041830802404
129.64265706282512,23,899936.1111111111,1.5635693511620392,3502,True,0.625,298506.0,299999.0,33,1,0.5525824364075228
143.4092243186583,9,1554686.3636363635,2.392259477268618,1980,True,1.25,298506.0,299999.0,33,1,0.6963082293710219
162.92740879326473,19,2073445.238095238,3.822874791940824,3458,True,1.0,298506.0,299999.0,33,1,0.730551979854096
122.03030303030303,25,1391145.4545454546,2.7255264759586124,2777,False,0.6666666666666666,298506.0,299999.0,33,0,0.731581561303308
101.73953339725152,11,2122286.666666667,3.6213689482470786,3333,True,0.875,298506.0,299999.0,33,0,0.783613900729716
93.46484131922837,17,2145685.714285714,3.7991181263379876,1877,True,0.75,298506.0,299999.0,33,0,0.7916283838666294
113.0872969837587,12,1114071.4285714286,2.491167855135071,4177,False,0.7,298506.0,299999.0,33,1,0.6477707251394499
104.33467202141901,24,1113400.0,2.4475196981467096,3428,False,0.5,298506.0,299999.0,33,1,0.7074405296517745
115.31821929101402,26,1332200.0,3.200504489354674,5668,True,0.75,213112.5,299999.0,33,0,0.761933357639708
107.20581395348837,27,1317099.9999999998,3.5025143141647996,1667,True,0.6666666666666666,213112.5,299999.0,33,1,0.7630183194680955
139.3642369991475,22,1720781.5789473683,3.5365311119073213,6187,True,0.8,298506.0,299999.0,33,1,0.7245514201777956
105.96083743842364,13,1870439.1304347825,2.6321115998861226,4499,True,0.875,298506.0,299999.0,33,1,0.6662188139962483
105.35866834170854,11,1973305.882352941,3.3571020365752284,1699,True,0.8,298506.0,299999.0,33,0,0.7704896530754601
92.68070953436808,27,1286123.076923077,3.850337965246149,1661,True,0.5,270061.0,270130.5,33,0,0.793828799732051
118.48611111111111,25,853100.0,2.194062072926776,7047,True,0.6666666666666666,298506.0,299999.0,33,1,0.6834270061509418
108.11242603550296,35,730840.0,1.8177670263343833,2437,False,0.5,270061.0,270130.5,33,1,0.5934032854562656
103.89243645381278,26,779434.8837209302,2.33127431024406,9316,True,0.75,270061.0,270130.5,33,1,0.6902764972833627
106.88840021990104,21,1495615.3846153845,3.2172960544866926,7457,False,0.6666666666666666,298506.0,299999.0,33,0,0.7628812426065936
116.13007796471071,14,2358408.3333333335,4.286923220623949,2610,True,0.8333333333333334,298506.0,299999.0,33,0,0.810854071778636
98.77777777777777,25,1764323.0769230768,3.9911215563389475,9102,False,0.75,270061.0,270130.5,33,0,0.799644230517697
99.86210268948655,32,1361453.3333333335,3.876596654374432,1783,True,0.625,270061.0,270130.5,33,1,0.7103683318806373
207.1397564022486,17,1560615.294117647,3.1134100562203697,7033,True,1.2,298506.0,299999.0,33,1,0.6658685902920642
104.44731707317074,31,1338231.25,4.5975373836662135,2371,True,0.6666666666666666,270061.0,270130.5,33,0,0.8213500095742048
123.1300093196645,29,1390721.0526315789,2.285005842619774,4769,False,0.8333333333333334,270061.0,270130.5,33,1,0.606834016432218
117.70032422417786,20,1270575.0,2.741386925795053,3437,False,0.75,298506.0,299999.0,33,0,0.7327194380497019
101.42402464065708,24,1039863.1578947369,2.953753512645524,8433,True,0.6666666666666666,213112.5,299999.0,33,1,0.7448146011114822
98.34731270358306,15,2195827.272727273,3.83807711567351,3095,True,0.7,298506.0,299999.0,33,0,0.7933063123858889
112.52152242863616,20,1307026.3157894737,3.055574608462757,5557,False,0.75,298506.0,299999.0,33,0,0.7534258159341213
117.53468208092485,25,884065.2173913043,2.3685321307779033,3059,True,0.625,270061.0,270130.5,33,1,0.6457594609880247
104.75559042761867,20,1483455.5555555555,3.4980074890927204,1765,True,0.75,298506.0,299999.0,33,1,0.7626600055426145
124.26444780635401,21,1866790.9090909092,3.822730982911609,7733,True,1.0,298506.0,299999.0,33,1,0.7070154421540125
115.82070542129327,10,2216518.75,3.352877292716937,2179,True,0.875,298506.0,299999.0,33,1,0.7051344591603387
96.59666812801403,31,1001531.8181818182,2.7318109978745437,11111,True,0.5,270061.0,270130.5,33,1,0.682490911648974
112.50235690235691,22,1591104.761904762,2.902688531331928,7175,True,0.75,298506.0,299999.0,33,1,0.6759723702009984
112.90137448758138,22,1734081.4814814813,3.294185365459576,2886,False,0.75,298506.0,299999.0,33,1,0.696729189537849
116.7417004048583,32,670586.046511628,1.8236871121873175,2770,False,0.75,270061.0,270130.5,33,1,0.5850557651758961
89.19164619164619,16,2541070.0,4.68319466809805,3290,False,0.625,298506.0,299999.0,33,0,0.8240426277119481
102.13506139154161,12,2303538.4615384615,3.540142549757934,2105,True,0.625,298506.0,299999.0,33,1,0.7032525212048354
126.89787701317717,20,1083390.625,1.6899759307950781,3045,False,0.75,298506.0,299999.0,33,1,0.6136579315516968
96.54293441514537,25,1298063.6363636365,2.710874010381167,7399,False,0.5,298506.0,299999.0,33,1,0.7242185913283422
125.6703488372093,25,1200850.0,2.38000518000518,3722,False,0.6666666666666666,213112.5,299999.0,33,1,0.6376871937932853
104.59184328837507,23,1714205.2631578946,2.9570159620650505,7125,True,0.75,298506.0,299999.0,33,1,0.679698126183992
110.25209330143541,17,1755633.3333333335,2.696604249110163,6089,True,0.6,298506.0,299999.0,33,1,0.661682258200134
122.3264689730917,24,873554.9019607843,2.681504051982856,2224,False,0.7,441202.0,299999.0,33,1,0.6558147573695942
124.61185057964792,26,773922.6666666666,2.5596391646741687,3792,True,1.0,441202.0,299999.0,33,1,0.6658064027069027
102.8125,28,907796.2962962963,2.312543078399308,3523,False,0.625,270061.0,270130.5,33,0,0.6981171334734093
